Airbnb_ListingID;Lat;Lng;LocalizedCity;Bathrooms;Bedrooms;Beds;MaxGuests;isSuperhost;RoomType_Clean;SpaceType_Clean;PictureCount;ReviewCount;ReviewScore;StarRating;BasicNightPrice_CheckIn;BasicNightPrice_CheckOut;BasicNightPrice
8,16594E+17;29,0060368;-13,4892682;Costa Teguise;2;3;5;6;False;Entire Home;Entire chalet;43;9;4,78;5;22/11/2025;27/11/2025;271,48
8,97099E+17;29,08097;-13,52531;Teguise;3;3;4;6;True;Entire Home;Entire cottage;55;13;4,92;5;;;
18671994;29,07538;-13,67315;La Costa;1;4;5;9;False;Entire Home;Entire cottage;34;42;4,62;4,5;17/11/2025;22/11/2025;105,15
12270702;29,041183;-13,614768;Tao;2;3;4;6;True;Entire Home;Entire cottage;25;53;4,92;5;22/11/2025;27/11/2025;188,74
20140545;29,12657;-13,47795;Tabayesco;1;2;3;4;True;Entire Home;Entire cottage;74;130;4,91;5;03/02/2026;08/02/2026;122,38
20701635;28,86127;-13,86643;Playa Blanca;2;3;4;6;True;Entire Home;Entire cottage;15;24;4,71;4,5;04/01/2026;11/01/2026;306,82
1,34701E+18;28,9454027;-13,6990307;Tías;1;1;1;2;False;Entire Home;Entire guest house;0;1;;;07/12/2025;12/12/2025;91,36
47828197;29,081507;-13,453864;Charco del Palo;1;1;0;2;False;Entire Home;Entire guest house;34;1;;;20/02/2026;27/02/2026;134,45
17693049;28,94036519;-13,68884482;Tías;5,5;8;9;10;False;Entire Home;Entire guest house;43;17;4,59;4,5;25/11/2025;01/12/2025;297,34
41973727;28,94505;-13,69937;Tías;1;1;1;2;False;Entire Home;Entire guest suite;69;30;4,83;5;08/12/2025;13/12/2025;71,53
15880766;29,00151;-13,49028;Costa Teguise;1;1;1;3;True;Entire Home;Entire guest suite;17;222;4,84;5;27/02/2026;04/03/2026;49,13
5,75193E+17;29,08426;-13,4533;Charco del Palo;1;2;2;4;False;Entire Home;Entire holiday home;8;3;5;5;09/12/2025;14/12/2025;87,91
6,4408E+17;29,0850604;-13,45178569;Charco del Palo;1;1;1;2;True;Entire Home;Entire holiday home;21;2;;;09/12/2025;14/12/2025;92,22
53860233;28,97937;-13,56807;Arrecife;1,5;2;3;5;True;Entire Home;Entire holiday home;18;40;4,8;5;24/11/2025;29/11/2025;86,18
53997657;28,96234512;-13,54598045;Arrecife;1;1;1;2;False;Entire Home;Entire holiday home;53;31;4,84;5;11/12/2025;16/12/2025;83,6
54046266;28,92216;-13,64088;Tías;3;2;3;4;True;Entire Home;Entire holiday home;67;48;4,96;5;25/03/2026;01/04/2026;174,95
1694522;29,14466;-13,49227;Haría;2;2;3;4;False;Entire Home;Entire home;47;10;3,9;4;;;
1648365;29,14336;-13,49307;Haría;2;2;3;4;False;Entire Home;Entire home;45;12;4,33;4,5;;;
1,36376E+18;28,86648025;-13,79843992;Playa Blanca;3;3;4;6;True;Entire Home;Entire home;0;3;4,67;4,5;;;
1,08756E+18;29,10358125;-13,67071431;Tinajo;1;2;4;5;False;Entire Home;Entire home;22;4;5;5;27/11/2025;02/12/2025;120,66
7,65246E+17;29,1059;-13,66857;La Santa;1,5;3;5;6;False;Entire Home;Entire home;13;29;4,86;5;09/01/2026;14/01/2026;153,41
9,09497E+17;29,22687;-13,50516;Caleta del Sebo;2;3;4;6;False;Entire Home;Entire home;21;4;5;5;11/11/2025;16/11/2025;118,93
8,66491E+17;28,93452;-13,61651;Tías;2;4;7;8;False;Entire Home;Entire home;35;8;5;5;12/01/2026;17/01/2026;227,53
7,21724E+17;29,1607;-13,49137;Máguez;1;0;2;2;True;Entire Home;Entire home;19;54;4,89;5;01/12/2025;06/12/2025;82,74
1,5295E+18;29,1346438;-13,4575974;Haría;2;4;5;7;False;Entire Home;Entire home;0;0;;;02/11/2025;07/11/2025;91,36
22256370;29,13652;-13,45641;Arrieta;2;2;2;4;False;Entire Home;Entire home;31;14;5;5;10/12/2025;17/12/2025;212,88
1,47677E+18;29,13721451;-13,45611848;Arrieta;1;2;3;4;False;Entire Home;Entire home;0;2;;;27/03/2026;01/04/2026;148,24
1,1151E+18;29,1494;-13,49995;Haría;1;1;3;3;True;Entire Home;Entire home;17;40;4,95;5;12/01/2026;17/01/2026;93,94
9,10116E+17;29,1164732;-13,5485875;Urbanización Famara;2;5;11;12;False;Entire Home;Entire home;41;132;4,76;5;22/03/2026;27/03/2026;244,76
9,42112E+17;29,1143;-13,5672;Teguise;1;2;3;4;False;Entire Home;Entire home;45;26;4,5;4,5;16/11/2025;21/11/2025;212,88
1,13624E+18;29,0632564;-13,4613612;Urbanización los Cocoteros;1;1;2;3;True;Entire Home;Entire home;8;36;4,83;5;06/01/2026;11/01/2026;87,91
1,50358E+18;29,03923;-13,55894;Nazaret;2;5;8;10;False;Entire Home;Entire home;0;0;;;08/12/2025;13/12/2025;321,47
1,38739E+18;29,0407794;-13,5575539;Nazaret;2;3;3;6;False;Entire Home;Entire home;0;0;;;04/01/2026;11/01/2026;212,01
1,00138E+18;29,04906914;-13,65306842;La Vegueta;1;1;1;2;False;Entire Home;Entire home;24;4;4,5;4,5;25/11/2025;30/11/2025;93,94
1,51524E+18;28,96204;-13,70161;Las Palmas de Gran Canaria;1,5;1;1;2;False;Entire Home;Entire home;0;0;;;07/01/2026;12/01/2026;216,32
1,51828E+18;29,13078966;-13,46358811;Arrieta;2;2;4;4;False;Entire Home;Entire home;0;0;;;15/11/2025;20/11/2025;143,93
1,48456E+18;29,09489;-13,4672;Mala;1;2;3;4;False;Entire Home;Entire home;0;0;;;01/11/2025;06/11/2025;128,42
18308715;29,00414;-13,61551;San Bartolomé;1;1;2;4;False;Entire Home;Entire home;20;56;4,59;4,5;01/11/2025;06/11/2025;76,7
7,9127E+17;28,9913342;-13,6585591;Tías;2;2;3;4;True;Entire Home;Entire home;39;7;5;5;23/01/2026;28/01/2026;137,9
32685441;28,95598;-13,65139;Tías;3;3;4;6;True;Entire Home;Entire home;65;57;4,98;5;19/11/2025;25/11/2025;153,41
6471774;28,97677;-13,69155;Las Vegas;1;2;3;4;True;Entire Home;Entire home;12;26;4,73;5;15/11/2025;21/11/2025;112,04
8,1304E+17;28,86833;-13,86673;Montaña Roja;2;2;3;4;True;Entire Home;Entire home;35;11;5;5;14/02/2026;21/02/2026;132,72
1,39402E+18;28,86390197;-13,87519944;Montaña Roja;3;3;5;6;False;Entire Home;Entire home;0;0;;;06/12/2025;11/12/2025;276,65
9,28658E+17;29,0006876;-13,5047036;Costa Teguise;2;3;3;5;False;Entire Home;Entire home;29;16;4,88;5;19/11/2025;24/11/2025;147,38
8,16499E+17;28,997;-13,50061;Costa Teguise;2;2;2;4;False;Entire Home;Entire home;47;8;4,25;4,5;17/12/2025;22/12/2025;117,21
46847027;28,98924;-13,50209;Costa Teguise;3,5;3;7;8;False;Entire Home;Entire home;22;17;5;5;16/01/2026;21/01/2026;492,98
1,47234E+18;28,9898;-13,50226;Costa Teguise;1;2;2;4;False;Entire Home;Entire home;0;0;;;15/12/2025;20/12/2025;162,03
1,12103E+18;28,98948;-13,51231;Costa Teguise;2;3;3;5;True;Entire Home;Entire home;0;15;4,93;5;11/01/2026;16/01/2026;143,93
1,23411E+18;28,99071216;-13,51220943;Costa Teguise;2;3;3;5;False;Entire Home;Entire home;0;2;;;11/01/2026;16/01/2026;137,9
1,23753E+18;28,87469;-13,82594;Playa Blanca;3;4;5;8;False;Entire Home;Entire home;0;22;4,68;4,5;21/11/2025;28/11/2025;304,23
1,0716E+18;28,8719;-13,83243;Playa Blanca;1;1;2;2;False;Entire Home;Entire home;18;2;;;01/05/2026;06/05/2026;131,86
1,38906E+18;28,86362604;-13,85869109;Montaña Roja;4;5;8;10;False;Entire Home;Entire home;0;0;;;06/12/2025;11/12/2025;335,26
8,74628E+17;29,00813;-13,48955;Costa Teguise;2;2;2;3;True;Entire Home;Entire home;35;43;4,98;5;24/03/2026;31/03/2026;123,24
1,38908E+18;29,00569785;-13,49108196;Costa Teguise;1;1;2;3;False;Entire Home;Entire home;0;25;4,56;4,5;08/12/2025;13/12/2025;86,18
3774148;29,00021;-13,49067;Costa Teguise;2;3;3;6;True;Entire Home;Entire home;0;12;5;5;14/12/2025;19/12/2025;209,43
8,44849E+17;28,92556;-13,66539;Puerto del Carmen;3;5;7;11;False;Entire Home;Entire home;19;17;4,94;5;24/01/2026;29/01/2026;421,44
14508256;28,86657;-13,80335;Playa Blanca;2;3;4;6;False;Entire Home;Entire home;32;137;4,8;5;25/11/2025;30/11/2025;148,24
9,74545E+17;28,86128903;-13,80345883;Playa Blanca;1;1;1;3;True;Entire Home;Entire home;18;47;4,96;5;23/01/2026;30/01/2026;121,52
1,53829E+18;28,86139312;-13,80320466;Playa Blanca;2;2;3;4;False;Entire Home;Entire home;0;0;;;07/12/2025;12/12/2025;181,85
49283990;28,8583688;-13,8048638;Playa Blanca;2;2;4;5;False;Entire Home;Entire home;20;29;4,38;4,5;15/03/2026;20/03/2026;108,59
7,85221E+17;28,8608926;-13,8061956;Playa Blanca;2;3;4;6;False;Entire Home;Entire home;72;23;4,87;5;02/12/2025;07/12/2025;210,29
1,20728E+18;28,86399;-13,80722;Playa Blanca;2;3;4;6;False;Entire Home;Entire home;0;7;4,71;4,5;13/11/2025;18/11/2025;224,08
20938623;28,86804962;-13,81271935;Playa Blanca;2;3;5;5;False;Entire Home;Entire home;25;204;4,83;5;01/11/2025;06/11/2025;127,55
5,5112E+17;28,867876;-13,808967;Playa Blanca;2;2;2;4;False;Entire Home;Entire home;102;11;5;5;27/11/2025;02/12/2025;188,74
8,27484E+17;28,86374182;-13,81030114;Playa Blanca;2;3;4;6;False;Entire Home;Entire home;104;19;4,79;5;01/12/2025;06/12/2025;221,49
52434968;28,86743;-13,83571;Playa Blanca;1;3;4;5;True;Entire Home;Entire home;31;6;4,83;5;29/11/2025;06/12/2025;137,9
48904289;28,86967;-13,84404;Playa Blanca;2;3;5;6;True;Entire Home;Entire home;37;29;4,9;5;11/12/2025;16/12/2025;206,84
1,14843E+18;28,8643926;-13,8480741;Playa Blanca;2;2;3;4;True;Entire Home;Entire home;0;7;4,71;4,5;02/03/2026;07/03/2026;146,51
6,23725E+17;28,86504079;-13,84842435;Playa Blanca;2;2;2;4;False;Entire Home;Entire home;22;3;4,67;4,5;06/12/2025;11/12/2025;230,11
44121150;28,94415;-13,69914;Tías;1,5;1;2;2;False;Entire Home;Entire loft;13;70;4,74;5;24/02/2026;01/03/2026;82,74
21257841;28,87429;-13,82327;Playa Blanca;1;0;2;3;True;Entire Home;Entire loft;28;58;4,86;5;05/01/2026;10/01/2026;93,08
1,07214E+18;28,93079;-13,67343;Puerto del Carmen;3;3;4;6;False;Entire Home;Entire place;31;0;;;01/11/2025;06/11/2025;567,09
9,88557E+17;28,9219;-13,6642;Tías;1;1;1;3;False;Entire Home;Entire rental unit;19;24;4,71;4,5;;;
1,16741E+18;29,07419;-13,67596;La Costa;1;1;1;3;False;Entire Home;Entire rental unit;14;17;4,47;4,5;22/11/2025;27/11/2025;109,45
1,20928E+18;28,9365935;-13,6223331;Tías;1;1;2;3;True;Entire Home;Entire rental unit;0;9;5;5;27/11/2025;02/12/2025;99,97
1,47323E+18;28,93578;-13,6172;Los Pocillos;1;2;2;3;False;Entire Home;Entire rental unit;0;1;;;07/03/2026;12/03/2026;107,73
1,12584E+18;28,9358718;-13,6200155;Tías;1;1;3;3;False;Entire Home;Entire rental unit;28;5;4,8;5;02/12/2025;07/12/2025;103,42
1,17225E+18;28,9322;-13,62233;Tías;1;1;2;2;False;Entire Home;Entire rental unit;0;5;4,6;4,5;18/02/2026;23/02/2026;83,6
46328893;29,14688;-13,44727;Punta Mujeres;1;2;3;4;False;Entire Home;Entire rental unit;15;36;4,64;4,5;30/11/2025;05/12/2025;87,91
23691447;29,14419937;-13,44898796;Punta Mujeres;2,5;2;3;6;False;Entire Home;Entire rental unit;4;32;4,72;4,5;10/12/2025;15/12/2025;118,93
8833788;29,15937;-13,49613;Máguez;1;2;3;4;False;Entire Home;Entire rental unit;23;34;4,76;5;30/11/2025;05/12/2025;99,97
1,41745E+18;29,1137704;-13,544437;Caleta de Famara;1;1;2;4;True;Entire Home;Entire rental unit;0;1;;;01/08/2026;06/08/2026;127,55
26598736;29,114295;-13,563028;Caleta de Famara;1;1;2;2;True;Entire Home;Entire rental unit;21;78;4,94;5;28/11/2025;03/12/2025;82,74
5897534;29,11531;-13,56259;Caleta de Famara;1,5;2;3;4;True;Entire Home;Entire rental unit;16;104;4,63;4,5;06/01/2026;12/01/2026;70,67
17840056;29,04226;-13,55674;Nazaret;1;1;1;2;True;Entire Home;Entire rental unit;55;210;4,88;5;29/11/2025;04/12/2025;99,11
53934154;29,05191;-13,53699;Teseguite;1;1;1;2;True;Entire Home;Entire rental unit;36;85;4,72;4,5;31/01/2026;05/02/2026;83,6
8,25407E+17;29,05321944;-13,68284998;Tajaste;1,5;1;1;2;True;Entire Home;Entire rental unit;100;124;4,93;5;26/02/2026;03/03/2026;62,91
25218184;29,05149;-13,64743;Yuco;1;1;1;2;False;Entire Home;Entire rental unit;23;14;4,14;4;13/11/2025;18/11/2025;138,76
1,48996E+18;28,95707;-13,69742;La Asomada;1;2;2;3;False;Entire Home;Entire rental unit;0;0;;;29/11/2025;04/12/2025;96,53
7,92902E+17;28,92336;-13,70267;Puerto Calero;1;2;3;4;True;Entire Home;Entire rental unit;31;25;4,72;4,5;19/12/2025;24/12/2025;152,55
1,17876E+18;29,08263;-13,45227;Charco del Palo;1;1;2;3;True;Entire Home;Entire rental unit;0;6;5;5;24/03/2026;29/03/2026;114,63
1,34007E+18;29,13211517;-13,46200148;Arrieta;1;2;2;4;False;Entire Home;Entire rental unit;0;6;5;5;29/11/2025;04/12/2025;84,46
1,37702E+18;29,1313029;-13,461994;Arrieta;1;1;1;3;False;Entire Home;Entire rental unit;0;2;;;06/12/2025;11/12/2025;83,6
47400230;29,12582246;-13,48100042;Tabayesco;1;1;1;2;True;Entire Home;Entire rental unit;18;92;4,99;5;21/04/2026;28/04/2026;112,04
9,33126E+17;29,1336;-13,46264;Arrieta;2;2;2;3;False;Entire Home;Entire rental unit;17;23;4,78;5;02/12/2025;07/12/2025;99,97
8795538;29,09204;-13,46933;Mala;1;1;2;3;False;Entire Home;Entire rental unit;30;17;4,71;4,5;24/02/2026;01/03/2026;76,7
50846326;29,004292;-13,54211;Teguise;1;1;2;3;False;Entire Home;Entire rental unit;9;6;4,83;5;02/11/2025;07/11/2025;101,7
6,28722E+17;29,004604;-13,542042;Teguise;0;2;3;4;False;Entire Home;Entire rental unit;5;2;;;20/11/2025;25/11/2025;119,8
1,15124E+18;28,95348;-13,59594;Playa Honda;1;2;0;4;False;Entire Home;Entire rental unit;29;19;4,32;4,5;28/11/2025;03/12/2025;
6470806;28,96096;-13,69064;La Asomada;1;0;1;2;True;Entire Home;Entire rental unit;13;85;4,85;5;26/11/2025;02/12/2025;91,36
35811727;28,96094;-13,69;Tías;1;1;1;3;True;Entire Home;Entire rental unit;19;20;4,7;4,5;12/01/2026;17/01/2026;94,8
9,23079E+17;28,994885;-13,499471;Costa Teguise;1;2;2;3;False;Entire Home;Entire rental unit;15;34;4,91;5;18/11/2025;23/11/2025;116,35
8,15885E+17;28,994598;-13,496692;Costa Teguise;2;2;3;4;True;Entire Home;Entire rental unit;42;4;5;5;11/03/2026;18/03/2026;183,57
7,36112E+17;28,99344;-13,49927;Costa Teguise;1;1;1;4;True;Entire Home;Entire rental unit;26;63;4,87;5;07/12/2025;12/12/2025;123,24
1,14219E+18;28,99373;-13,49996;Costa Teguise;1;1;1;2;True;Entire Home;Entire rental unit;22;26;4,81;5;27/11/2025;02/12/2025;
33411837;28,9906;-13,50424;Costa Teguise;1;1;2;2;False;Entire Home;Entire rental unit;59;62;4,92;5;04/12/2025;09/12/2025;
1,31861E+18;28,99065028;-13,50250853;Costa Teguise;1;1;1;2;False;Entire Home;Entire rental unit;0;1;;;11/12/2025;16/12/2025;162,89
39787987;28,99215;-13,4993;Costa Teguise;1;1;2;2;True;Entire Home;Entire rental unit;23;13;4,62;4,5;11/12/2025;18/12/2025;76,7
1,2551E+18;28,98998947;-13,50261686;Costa Teguise;1;2;2;4;False;Entire Home;Entire rental unit;0;0;;;05/11/2025;10/11/2025;125,83
1,24806E+18;28,99023312;-13,50233595;Costa Teguise;1;1;1;2;False;Entire Home;Entire rental unit;0;0;;;15/02/2026;22/02/2026;101,7
1,18036E+18;28,96444213;-13,55941586;Arrecife;1;2;4;5;False;Entire Home;Entire rental unit;0;9;5;5;07/12/2025;12/12/2025;93,94
1,46814E+18;28,9677;-13,55329;Arrecife;2;2;4;4;False;Entire Home;Entire rental unit;0;0;;;20/11/2025;27/11/2025;124,11
1,47985E+18;28,95936234;-13,54870275;Arrecife;1;2;3;4;False;Entire Home;Entire rental unit;0;1;;;01/11/2025;06/11/2025;130,14
7,83138E+17;28,9630622;-13,5465609;Arrecife;1;2;3;4;False;Entire Home;Entire rental unit;15;10;4,8;5;01/11/2025;06/11/2025;
17940538;28,96155;-13,54636;Arrecife;2;2;3;4;False;Entire Home;Entire rental unit;44;47;4,96;5;30/03/2026;06/04/2026;120,66
14277137;28,96099;-13,54826;Arrecife;1;1;1;2;False;Entire Home;Entire rental unit;37;15;5;5;04/02/2026;09/02/2026;87,91
1,04706E+18;28,9581759;-13,5493646;Arrecife;1,5;2;3;4;False;Entire Home;Entire rental unit;0;0;;;04/12/2025;09/12/2025;159,44
13214765;28,96217;-13,54541;Arrecife;1;1;1;2;False;Entire Home;Entire rental unit;33;23;4,65;4,5;09/04/2026;16/04/2026;91,36
1,45512E+18;28,96335;-13,56292;Arrecife;1;2;3;3;False;Entire Home;Entire rental unit;0;0;;;11/12/2025;16/12/2025;91,36
35309268;28,95603;-13,58426;Playa Honda;1;1;1;2;True;Entire Home;Entire rental unit;7;102;4,99;5;27/11/2025;04/12/2025;74,12
1,08115E+18;28,95007;-13,59358;Playa Honda;1;2;2;3;True;Entire Home;Entire rental unit;13;26;4,85;5;06/02/2026;11/02/2026;119,8
1,47246E+18;28,95177;-13,5882;Playa Honda;1;2;2;4;False;Entire Home;Entire rental unit;0;4;5;5;02/02/2026;07/02/2026;141,34
1,53555E+18;28,95088;-13,59283;Playa Honda;1,5;2;2;4;True;Entire Home;Entire rental unit;0;0;;;25/11/2025;30/11/2025;102,56
7,92113E+17;28,87037;-13,82087;Playa Blanca;1;1;;2;False;Entire Home;Entire rental unit;47;13;4,15;4;28/12/2025;02/01/2026;318,88
1,01015E+18;28,86466;-13,828;Playa Blanca;1;1;1;2;False;Entire Home;Entire rental unit;16;30;4,5;4,5;21/12/2025;26/12/2025;96,53
9,94298E+17;28,86393963;-13,82768793;Playa Blanca;1;1;1;2;False;Entire Home;Entire rental unit;0;6;5;5;15/02/2026;22/02/2026;193,05
33741118;28,86354;-13,82916;Playa Blanca;1;1;2;2;False;Entire Home;Entire rental unit;10;16;5;5;01/02/2026;06/02/2026;137,9
22512482;28,87696;-13,84944;Playa Blanca;1;2;4;5;True;Entire Home;Entire rental unit;26;15;4,6;4,5;06/12/2025;11/12/2025;84,46
1,06309E+18;29,0044375;-13,4878947;Costa Teguise;1;1;2;3;True;Entire Home;Entire rental unit;49;46;4,93;5;10/02/2026;15/02/2026;95,66
1,04992E+18;29,00567;-13,48384;Costa Teguise;1;1;1;2;False;Entire Home;Entire rental unit;27;8;5;5;01/12/2025;06/12/2025;129,28
11997308;28,99628;-13,49048;Costa Teguise;1;0;1;2;False;Entire Home;Entire rental unit;17;10;4,9;5;01/05/2026;08/05/2026;70,67
1,14982E+18;28,9237653;-13,6458339;Puerto del Carmen;1;1;1;4;False;Entire Home;Entire rental unit;0;1;;;16/12/2025;21/12/2025;143,07
6,6499E+17;28,92194364;-13,64869214;Tías;1;1;3;3;False;Entire Home;Entire rental unit;21;16;5;5;03/02/2026;08/02/2026;130,14
24588863;28,92279;-13,64603;Puerto del Carmen;1;1;1;3;False;Entire Home;Entire rental unit;27;233;4,67;4,5;31/01/2026;05/02/2026;96,53
1,1584E+18;28,92204;-13,65117;Tías;1;2;0;4;False;Entire Home;Entire rental unit;5;24;4,79;5;04/03/2026;09/03/2026;99,97
1,3874E+18;28,9229415;-13,6503586;Tías;1;1;2;3;False;Entire Home;Entire rental unit;0;0;;;05/05/2026;10/05/2026;76,7
1,15271E+18;28,92099;-13,6571;Tías;1;2;3;4;True;Entire Home;Entire rental unit;0;10;4,8;5;22/12/2025;27/12/2025;257,69
8,32485E+17;28,92559;-13,66335;Puerto del Carmen;1;1;1;2;False;Entire Home;Entire rental unit;15;66;4,5;4,5;30/11/2025;05/12/2025;77,57
21404109;28,92558;-13,66572;Tías;1;1;1;2;False;Entire Home;Entire rental unit;21;18;4,94;5;25/02/2026;02/03/2026;87,05
1,03832E+18;28,92455;-13,66405;Puerto del Carmen;1;1;1;2;False;Entire Home;Entire rental unit;9;39;4,49;4,5;13/12/2025;18/12/2025;76,7
20313314;28,92036;-13,66755;Tías;1;2;1;2;False;Entire Home;Entire rental unit;26;78;4,94;5;03/06/2026;08/06/2026;95,66
1,4972E+18;28,92522;-13,67708;Tías;1;1;2;4;False;Entire Home;Entire rental unit;0;0;;;20/12/2025;25/12/2025;127,55
1,49272E+18;28,92669391;-13,67575524;Tías;1;2;4;5;False;Entire Home;Entire rental unit;0;1;;;22/11/2025;27/11/2025;103,42
7,97013E+17;28,9245085;-13,675337;Tías;1;1;2;2;False;Entire Home;Entire rental unit;21;18;4,78;5;08/12/2025;13/12/2025;85,32
9,52714E+17;28,92372;-13,67117;Puerto del Carmen;1;1;2;3;True;Entire Home;Entire rental unit;21;34;4,94;5;01/03/2026;06/03/2026;118,07
7,01127E+17;28,9233556;-13,6714808;Tías;1;1;2;2;False;Entire Home;Entire rental unit;24;17;4,59;4,5;08/12/2025;13/12/2025;87,91
49901366;28,92304;-13,675878;Tías;1;0;1;2;False;Entire Home;Entire rental unit;48;62;4,68;4,5;09/01/2026;14/01/2026;89,63
1,37514E+18;28,86695949;-13,80789542;Playa Blanca;2;3;5;6;False;Entire Home;Entire rental unit;0;0;;;01/03/2026;08/03/2026;237,87
3640836;28,86052;-13,83279;Playa Blanca;0;4;6;8;False;Entire Home;Entire rental unit;38;39;4,38;4,5;13/12/2025;20/12/2025;105,15
19130703;28,86013;-13,83359;Playa Blanca;2;3;4;6;True;Entire Home;Entire rental unit;42;31;4,84;5;21/05/2026;26/05/2026;236,15
52933081;28,85841076;-13,84035385;Playa Blanca;1;2;3;4;False;Entire Home;Entire rental unit;14;2;;;13/12/2025;18/12/2025;336,98
54299193;28,8578;-13,83721;Playa Blanca;3;4;5;8;False;Entire Home;Entire rental unit;29;10;4,6;4,5;02/12/2025;07/12/2025;471,43
1,46447E+18;28,99490511;-13,49960859;Costa Teguise;1;1;2;2;False;Serviced Apartment;Entire serviced apartment;0;6;4,83;5;26/11/2025;01/12/2025;134,45
51384791;28,9261;-13,66525;Tías;1;1;2;2;False;Serviced Apartment;Entire serviced apartment;11;71;4,87;5;09/02/2026;14/02/2026;87,91
46290725;28,97039;-13,61244;Güime;0,5;1;1;2;True;Entire Home;Entire townhouse;46;235;4,87;5;12/12/2025;17/12/2025;74,12
38342060;28,87669;-13,82317;Playa Blanca;2;3;5;6;False;Entire Home;Entire villa;26;7;4,71;4,5;;;
23431504;28,86244;-13,80586;Playa Blanca Lanzarote Playa blanca;2;3;5;6;False;Entire Home;Entire villa;20;2;;;;;
20503268;28,86749;-13,8354;Playa Blanca;2,5;0;6;8;False;Entire Home;Entire villa;46;7;4,14;4;;;
9,55621E+17;28,93545;-13,62027;Tías;2;2;3;4;False;Entire Home;Entire villa;0;0;;;15/02/2026;20/02/2026;336,98
5,70053E+17;29,06151;-13,46124;Teguise;2;2;3;4;True;Entire Home;Entire villa;22;67;4,9;5;16/03/2026;21/03/2026;175,82
1,2132E+18;29,0659877;-13,5595254;Teguise;2;2;3;4;False;Entire Home;Entire villa;0;39;4,82;5;11/01/2026;16/01/2026;183,57
53313464;29,04519;-13,55336;Nazaret;2;3;4;6;True;Entire Home;Entire villa;60;84;4,95;5;23/11/2025;28/11/2025;276,65
1,33485E+18;29,04610981;-13,65597348;La Vegueta;2;2;2;4;True;Entire Home;Entire villa;0;1;;;24/11/2025;29/11/2025;
8,84505E+17;29,05551615;-13,63613324;Tiagua;2;2;3;4;False;Entire Home;Entire villa;30;4;4;4;18/11/2025;23/11/2025;245,63
1,05436E+18;28,92252;-13,70594;Puerto Calero;3,5;3;4;6;False;Entire Home;Entire villa;43;10;4,9;5;26/11/2025;01/12/2025;229,25
49477451;28,91686;-13,70421;Puerto Calero;3;3;4;6;True;Entire Home;Entire villa;23;8;5;5;18/12/2025;25/12/2025;580,88
1,24476E+18;29,10370672;-13,4624724;Mala;5;7;8;10;True;Entire Home;Entire villa;0;12;5;5;05/01/2026;10/01/2026;1089,37
23537161;28,86374;-13,86799;Yaiza;3;4;6;8;True;Entire Home;Entire villa;51;45;4,78;5;22/11/2025;27/11/2025;404,21
48308731;28,86252;-13,87426;Montaña Roja;2;2;3;6;False;Entire Home;Entire villa;41;3;5;5;02/11/2025;07/11/2025;311,99
1,10201E+18;29,0073461;-13,4996393;Teguise;2;4;5;8;False;Entire Home;Entire villa;23;1;;;18/12/2025;25/12/2025;547,27
30525024;29,0014828;-13,5166936;Costa Teguise;3;3;5;6;False;Entire Home;Entire villa;30;7;4,71;4,5;04/01/2026;09/01/2026;370,59
46064677;28,95177;-13,59203;Playa Honda;2;3;5;6;False;Entire Home;Entire villa;19;17;4,76;5;02/12/2025;07/12/2025;230,11
1,01949E+18;28,92381;-13,64273;Tías;2;3;4;6;False;Entire Home;Entire villa;32;13;4,46;4,5;07/01/2026;12/01/2026;305,96
9,54201E+17;28,92257;-13,64498;Tías;3;3;4;6;False;Entire Home;Entire villa;0;0;;;18/12/2025;23/12/2025;371,46
9,57823E+17;28,92485;-13,64404;Tías;2;3;5;6;False;Entire Home;Entire villa;0;0;;;22/03/2026;27/03/2026;277,51
1,28398E+18;28,94553703;-13,68775549;Tías;4;4;6;8;False;Entire Home;Entire villa;0;0;;;20/11/2025;25/11/2025;367,15
1,05555E+18;28,92227;-13,68038;Tías;2;3;5;6;False;Entire Home;Entire villa;32;14;4,5;4,5;16/11/2025;21/11/2025;291,3
7,85403E+17;28,92387;-13,67965;Puerto del Carmen;2;3;4;6;False;Entire Home;Entire villa;0;0;;;16/04/2026;23/04/2026;281,82
18697471;28,87335;-13,82078;Playa Blanca;3;0;7;8;False;Entire Home;Entire villa;14;28;4,21;4;08/01/2026;15/01/2026;143,07
37780698;28,87737;-13,82258;Playa Blanca;4;5;7;10;False;Entire Home;Entire villa;33;4;4,5;4,5;31/08/2026;05/09/2026;390,42
1,27963E+18;28,8753429;-13,82162335;Playa Blanca;3,5;4;0;8;False;Entire Home;Entire villa;0;0;;;01/11/2025;08/11/2025;641,21
9,88092E+17;28,86422;-13,8167;Playa Blanca;2;2;3;4;False;Entire Home;Entire villa;37;18;4,44;4,5;03/11/2025;08/11/2025;296,48
1,51219E+18;28,86484447;-13,81564329;Playa Blanca;2;3;5;6;False;Entire Home;Entire villa;0;0;;;09/12/2025;14/12/2025;288,72
1,4356E+18;28,87625;-13,84903;Playa Blanca;2;2;3;4;False;Entire Home;Entire villa;0;4;5;5;10/03/2026;17/03/2026;198,22
1,01454E+18;28,87205;-13,83361;Playa Blanca;1;3;5;7;False;Entire Home;Entire villa;45;3;4;4;23/11/2025;29/11/2025;200,81
48348100;28,87421744;-13,83531453;Playa Blanca;2;4;8;10;False;Entire Home;Entire villa;30;13;4,92;5;27/11/2025;02/12/2025;532,62
