Network Slice ID;Timestamp;Device ID;Traffic Load (bps);Traffic Type;Network Utilization (%);Latency (ms);Packet Loss Rate (%);Signal Strength (dBm);Bandwidth Utilization (%);Network Slice Failure;QoS Metric (Throughput);Overload Status;Device Type;Region;Network Failure Count;Time of Day;Weather Conditions
2;23/03/2025 18:00;190;0.958637521;2;0.262379818;0.699166285;0.792443259;0.812655518;0.490953217;0;0.23981821;0;2;2;2;2;2
2;23/03/2025 19:00;150;0.823829693;3;0.241712116;0.624616005;0.758338907;0.81397869;0.091193972;1;0.960273607;0;0;0;3;0;1
1;23/03/2025 20:00;149;0.906939709;2;0.483150122;0.189236106;0.910896128;0.643030312;0.159585392;0;0.412733297;1;1;0;1;1;1
1;23/03/2025 21:00;105;0.19895211;3;0.887282903;0.470056805;0.014679531;0.457891078;0.382911348;0;0.727014422;0;1;0;0;2;1
1;23/03/2025 22:00;158;0.371257378;1;0.378401853;0.721305529;0.809337628;0.865515706;0.15533853;1;0.183109937;1;2;3;0;1;2
4;23/03/2025 23:00;114;0.182926612;3;0.750070039;0.530143939;0.938759174;0.926990376;0.963750463;1;0.822628273;1;2;3;1;1;0
1;24/03/2025 0:00;129;0.313956206;3;0.096653147;0.396004717;0.789525261;0.02265587;0.946847536;1;0.214992846;1;2;2;0;2;0
1;24/03/2025 1:00;141;0.296784439;0;0.476187278;0.32274894;0.130099754;0.050470308;0.335967264;1;0.674949693;1;1;3;1;0;1
1;24/03/2025 2:00;136;0.665871698;2;0.992219388;0.611218449;0.081160686;0.959803655;0.639704843;0;0.505939897;1;2;0;3;2;1
1;24/03/2025 3:00;141;0.112961957;1;0.77079827;0.940405831;0.020697524;0.276609463;0.533675713;1;0.145576358;0;1;3;4;2;2
3;24/03/2025 4:00;134;0.264118019;2;0.210451704;0.672657619;0.628892204;0.874227943;0.81560174;1;0.023824932;0;0;0;2;2;0
4;24/03/2025 5:00;186;0.630991756;1;0.501591873;0.074800453;0.62982008;0.388507912;0.627398708;0;0.930692721;0;0;1;3;2;0
2;24/03/2025 6:00;105;0.051408463;3;0.233566016;0.461294338;0.987234324;0.118175194;0;1;0.124685111;0;0;3;2;2;1
1;24/03/2025 7:00;167;0.480667017;0;0.409639574;0.892051852;0.398078314;0.079426938;0.763171967;1;0.704629475;0;2;2;2;2;0
3;24/03/2025 8:00;117;0.240196624;0;0.780452024;0.094545319;0.331909363;0.155671481;0.746840352;0;0.652301338;0;0;1;1;0;1
3;24/03/2025 9:00;172;0.133184133;2;0.771585897;0.990244389;0.624569811;0.249277574;0.509637222;1;0.340969525;1;1;1;4;1;1
3;24/03/2025 10:00;128;0.259393836;0;0.228037316;0.950380846;0.825851085;0.488466929;0.902962354;1;0.184447926;0;1;3;2;0;2
2;24/03/2025 11:00;176;0.867335583;2;0.92270232;0.078334103;0.937070252;0.701950037;0.908491398;0;0.177384952;1;1;3;2;2;1
1;24/03/2025 12:00;158;0.357479901;2;0.592789746;0.934702266;0.803355679;0.987524322;0.523830844;0;0.58486476;1;2;2;3;0;2
4;24/03/2025 13:00;146;0.142153961;1;0.379979793;0.363601716;0.426723;0.441344166;0.607934953;0;0.546412887;0;2;1;4;1;0
4;24/03/2025 14:00;116;0.564400246;2;0.502086366;0.845870594;0.635064204;0.51820366;0.99659613;0;0.875814804;0;1;0;4;0;0
3;24/03/2025 15:00;195;0.670002715;1;0.605302581;0.418931891;0.856556618;0.521843004;0.298665631;0;0.639604494;1;1;3;2;2;1
2;24/03/2025 16:00;121;0.861061155;0;0.560086576;0.441435971;0.490689702;0.539503315;0.324471094;0;0.819087908;1;1;1;4;1;1
2;24/03/2025 17:00;167;0.947774681;2;0.486543692;0.635101958;0.216633867;0.517758325;0.182581267;0;0.031297605;1;1;1;3;2;2
2;24/03/2025 18:00;168;0.241049091;2;0.50508593;0.775537883;0.169647896;0.007589042;0.895908009;0;0.670631127;1;0;0;1;2;2
4;24/03/2025 19:00;136;0.421488413;3;0.176308483;0.033784822;0;0.000522441;0.744479848;0;0.232830682;1;1;1;2;1;0
3;24/03/2025 20:00;148;0.067535234;2;0.813126401;0.593955797;0.718428357;0.096690777;0.105424935;0;0.251983575;0;2;3;0;1;0
1;24/03/2025 21:00;112;0.225024706;2;0.541942206;0.186948533;0.110993245;0.10059026;0.981836574;0;0.720273011;0;2;0;2;2;1
4;24/03/2025 22:00;133;0.26280927;3;0.130941033;0.346393942;0.243799486;0.705357082;0.730948733;0;0.793215401;1;2;3;2;0;1
3;24/03/2025 23:00;185;0.629438173;3;0.766514226;0.348415993;0.297862913;0.204194069;0.850548318;1;0.371020372;1;2;2;1;1;2
3;25/03/2025 0:00;152;0.928964753;0;0.932930962;0.469681745;0.560493697;0.895623075;0.047914033;0;0.789855299;1;2;1;0;0;1
1;25/03/2025 1:00;186;0.26727749;2;0.94780549;0.334563854;0.397992376;0.929595433;0.504873875;0;0.443114533;1;1;3;0;0;2
1;25/03/2025 2:00;150;0.268650787;0;0.369064718;0.107462555;0.674843236;0.976994245;0.698574705;0;0.857503552;1;1;3;0;1;0
1;25/03/2025 3:00;102;0.655157985;0;0.13538151;0.145785187;0.05550781;0.940095175;0.54287199;0;0.023779455;1;0;2;1;0;0
2;25/03/2025 4:00;141;0.787002208;3;0.518563269;0.033433152;0.123841456;0.271324705;0.666613412;0;0.082439883;1;0;1;4;1;1
1;25/03/2025 5:00;197;0.427209738;1;0.112455977;0.470872199;0.499295687;0.509775683;0.817889572;1;0.776114096;1;0;3;0;1;2
3;25/03/2025 6:00;131;0.053978107;0;0.934475607;0.955766879;0.336970319;0.17466335;0.374207209;1;0.623672268;0;1;0;4;1;1
1;25/03/2025 7:00;150;0.666477106;1;0.183481798;0.115788612;0.295798944;0.806909368;0.848694277;1;0.558526121;1;0;3;3;1;1
3;25/03/2025 8:00;184;0.585189991;2;0.25272206;0.947571913;0.066902751;0.889325821;0.162716961;1;0.613549518;1;1;3;1;0;2
4;25/03/2025 9:00;145;0.301242644;3;0.40671289;0.734362871;0.895995575;0.852095136;0.270722297;0;0.930134425;0;2;3;4;0;1
2;25/03/2025 10:00;120;0.692980387;2;0.383222501;0.63836235;0.691996141;0.433185126;0.043107289;1;0.655156775;1;1;3;0;1;2
4;25/03/2025 11:00;143;0.868097907;2;0.795042278;0.646152485;0.121519293;0.759261206;0.36429371;1;0.64708635;1;1;1;0;1;2
4;25/03/2025 12:00;110;0.738639702;3;0.456431981;0.827863226;0.064919669;0.096603423;0.379781517;0;0.759213251;1;2;3;4;1;1
3;25/03/2025 13:00;167;0.743084552;2;0.170660426;0.107020666;0.975187305;0.039133464;0.805281975;1;0.866489499;1;2;2;4;1;2
4;25/03/2025 14:00;100;0.726671771;3;0.267177376;0.505427041;0.681344944;0.753810879;0.653092187;1;0.261067799;0;2;3;3;2;0
3;25/03/2025 15:00;191;0.135498927;1;0.509269776;0.698040354;0.417500622;0.425154509;0.43661315;0;0.616322838;1;0;0;1;0;0
1;25/03/2025 16:00;162;0.509968083;2;0.147327876;0.587611138;0.701913401;0.996696646;0.652075162;0;0.583510274;1;0;0;2;0;0
1;25/03/2025 17:00;123;0.371866125;3;0.611892145;0.833923348;0.756540616;0.096277701;0.052548112;1;0.133854885;1;0;3;3;1;0
3;25/03/2025 18:00;198;0.570948442;0;0.565947924;0.072322702;0.780182487;0.856444237;0.18007808;0;0.519777177;0;2;3;3;2;1
1;25/03/2025 19:00;112;0.899284194;2;0.715019258;0.691641069;0.477951147;0.47991146;0.626900791;1;0.068478874;1;0;2;3;2;0
2;25/03/2025 20:00;197;0.463698908;1;0.938195707;0.534742531;0.429933333;0.82789942;0.64132448;0;0.184024114;1;2;2;0;2;0
4;25/03/2025 21:00;110;0.047986352;3;0.912725778;0.379653032;0.010875609;0.817852809;0.774135833;1;0.912886553;0;2;1;4;1;0
2;25/03/2025 22:00;199;0.164176779;2;0.946573247;0.340711249;0.926848465;0.91695128;0.402879299;1;0.118230172;0;2;1;1;2;0
4;25/03/2025 23:00;150;0.157973576;2;0.244665511;0.621672221;0.603442525;0.297347777;0.722538366;1;0.578445642;0;0;0;0;1;1
1;26/03/2025 0:00;116;0.076904586;2;0.131426857;0.892223341;0.2030946;0.950838565;0.68395196;0;0.322708659;0;0;3;3;2;0
2;26/03/2025 1:00;198;0.410021278;1;0.302271565;0.496836312;0.919891398;0.150819097;0.963456579;0;0.554814784;1;2;3;1;1;2
1;26/03/2025 2:00;181;0.512429777;3;0.895542981;0.82585586;0.915217616;0.080956122;0.214948195;1;0.234097079;0;0;2;0;1;2
4;26/03/2025 3:00;185;0.76186332;0;0.97257139;0.402681607;0.989505874;0.431429554;0.551607831;0;0.443750061;0;1;2;2;0;1
3;26/03/2025 4:00;123;0.469328977;0;0.859754833;0.102488759;0.874322462;0.829074966;0.601709124;0;0.867203068;0;0;1;3;1;1
3;26/03/2025 5:00;118;0.972351564;0;0.109862445;0.061541252;0.998110267;0.473334011;0.99872264;1;0.375507162;1;2;1;0;2;1
2;26/03/2025 6:00;136;0.37433561;3;0.947926683;0.051355265;0.244646985;0.830040953;0.20099754;0;0.352293766;0;2;0;0;0;0
1;26/03/2025 7:00;184;0.845428504;0;0.423447449;0.380643732;0.842500065;0.730205591;0.52313696;0;0.445490737;1;2;2;3;2;1
1;26/03/2025 8:00;107;0.588424026;1;0.009076369;0.337669651;0.823269471;0.208717091;0.346046228;1;0.099457712;1;1;3;2;1;0
2;26/03/2025 9:00;127;0.73346035;3;0.442498028;0.718916206;0.230894492;0.949918667;0.525812785;1;0.386650341;0;2;2;4;0;1
3;26/03/2025 10:00;104;0.647919801;2;0.045863954;0.743836458;0.098327448;0.059718418;0.231952142;0;0.005754692;1;2;2;2;1;2
4;26/03/2025 11:00;116;0.434316602;1;0.54406146;0.050874172;0.97973749;0.899197108;0.047375445;0;0.502837385;0;0;2;3;1;2
2;26/03/2025 12:00;135;0.503682526;2;0.338577223;0.22138824;0.296010236;0.303956804;0.572500566;0;0.847787834;0;1;1;4;2;0
4;26/03/2025 13:00;118;0.890565878;0;0.473563462;0.274603218;0.871156155;0.500124155;0.33571185;1;0.551570775;1;0;3;0;2;1
3;26/03/2025 14:00;163;0.614976273;1;0.613408013;0.548346313;0.003971334;0.422144006;0.181748493;0;0.607288511;1;2;3;2;2;2
1;26/03/2025 15:00;190;0.704232735;3;0.869238378;0.144670072;0.020877178;0.171034377;0.323789194;0;0.029445731;1;2;1;2;0;0
3;26/03/2025 16:00;197;0.445002493;1;0.662177284;0.134080867;0.46593933;0.357787196;0.049043815;0;0.85937539;1;1;1;4;2;2
2;26/03/2025 17:00;110;0.012674611;2;0.434146639;0.94509275;0.238672586;0.192184144;0.95050119;0;0.384304104;0;2;3;0;1;1
1;26/03/2025 18:00;153;0.642347602;3;0.819826579;0.805306104;0.69001788;0.203162078;0.58108584;0;0.974849173;1;1;0;2;0;0
2;26/03/2025 19:00;144;0.025735392;1;0.906048144;0.180861704;0.565680676;0.186292647;0.814783172;0;0.119453802;1;0;2;4;2;2
2;26/03/2025 20:00;146;0.453371364;1;0.119612298;0.407099375;0.07736554;0.488967136;0.423004331;1;0.944632768;1;1;3;2;2;1
3;26/03/2025 21:00;111;0.7476674;1;0.532107189;0.356080328;0.162549313;0.798611508;0.903358178;1;0.633885583;1;0;1;0;2;0
2;26/03/2025 22:00;120;0.681968421;1;0.284492952;0.792088296;0.388079565;0.569108826;0.483224085;1;0.051248354;0;2;3;0;1;2
3;26/03/2025 23:00;110;0.202291869;3;0.046856757;0.510893481;0.185536219;0.894111994;0.573880887;0;0.97169185;0;0;2;1;2;2
1;27/03/2025 0:00;191;0.830758496;2;0.668827592;0.127980627;0.792448575;0.636843052;0.491702621;0;0.012735736;1;0;3;4;1;0
3;27/03/2025 1:00;104;0.165238468;1;0.863203351;0.740001514;0.416114115;0.689763507;0.73326608;1;0.730408595;1;0;1;3;0;1
1;27/03/2025 2:00;180;0.602503094;3;0.162788678;0.39740563;0.093319339;0.667979236;0.566589253;1;0.889425772;0;1;0;2;2;0
3;27/03/2025 3:00;155;0.958125595;2;0.812806905;0.263249317;0.484419878;0.449315419;0.271435399;1;0.174865287;0;0;1;0;1;2
4;27/03/2025 4:00;119;0.627925766;1;0.853820986;0.375985525;0.090724396;0.68976221;0.145334692;1;0.342608605;0;1;0;2;2;2
4;27/03/2025 5:00;140;0.706005556;2;0.914813288;0.498419221;0.12884199;0.068666101;0.6060705;1;0.560737814;0;1;2;2;2;2
2;27/03/2025 6:00;145;0.739761487;2;0.265251066;0.343555867;0.239568168;0.860678014;0.489087746;0;0.679457668;1;1;1;3;0;1
3;27/03/2025 7:00;111;0.343019115;3;0.904417799;0.242200627;0.859786561;0.778444715;0.095754614;0;0.871750862;1;2;3;0;0;2
3;27/03/2025 8:00;169;0.068846209;2;0.320671978;0.399022001;0.92490294;0.244603311;0.395494586;0;0.76081473;0;2;1;1;1;2
1;27/03/2025 9:00;116;0.899679267;3;0.55252816;0.01914757;0.826500457;0.768641903;0.514692595;0;0.362606125;0;2;1;4;1;0
2;27/03/2025 10:00;118;0.796853438;1;0.050305721;0.773555464;0.334081348;0.011466033;0.826911698;0;0.821535629;1;1;2;2;1;2
3;27/03/2025 11:00;125;0.431247273;2;0.043674164;0.171137736;0.272420695;0.216553763;0.07587346;1;0.966062859;1;2;0;3;0;0
2;27/03/2025 12:00;147;0.999943243;2;0.720694583;0.043914827;0.549264086;0.064084787;0.348357025;1;0.226100294;0;0;0;3;1;2
4;27/03/2025 13:00;151;0.492476919;0;0.444585894;0.654585529;0.722045275;0.780865197;0.822673199;0;0.073029316;1;1;3;4;0;0
3;27/03/2025 14:00;195;0.770553815;1;0.25625133;0.774995814;0.993696529;0.756454853;0.648383906;1;0.425969385;0;2;1;4;0;0
3;27/03/2025 15:00;169;0.111053365;1;0.190321003;0.814946166;0.131476673;0.814353296;0.289800814;0;0.881283332;1;1;2;0;2;0
2;27/03/2025 16:00;154;0.770232192;0;0.670235487;0.494165734;0.049158073;0.00328583;0.845359631;0;0.149315128;1;2;0;2;2;0
3;27/03/2025 17:00;199;0.134772215;0;0.000160665;0.205610513;0.694534674;0.501211363;0.493202713;1;0.885689609;0;0;3;2;1;1
2;27/03/2025 18:00;174;0.412806822;3;0.806279323;0.738234592;0.832471404;0.705296227;0.498262681;0;0.992229999;1;1;0;4;0;2
3;27/03/2025 19:00;132;0.796627523;3;0.079070302;0.700666062;0.846601247;0.154562094;0.976654864;0;0.052912246;0;2;3;1;0;1
1;27/03/2025 20:00;161;0.198186448;2;0.191397963;0.246571863;0.67863463;0.650120609;0.947174369;0;0.494687008;1;2;0;2;0;2
2;27/03/2025 21:00;187;0.884583025;2;0.386296827;0.904653566;0.954320465;0.083102506;0.35839765;1;0.328119834;0;0;3;3;2;0
3;27/03/2025 22:00;122;0.958956918;2;0.484996189;0.104468597;0.511094664;0.180548117;0.140372664;1;0.392990643;0;0;0;4;0;2
4;27/03/2025 23:00;114;0.11055702;2;0.35503115;0.984048021;0.914099971;0.475715312;0.325520927;0;0.451013919;0;2;0;2;1;0
3;28/03/2025 0:00;126;0.189129815;3;0.320721427;0.861431576;0.968123486;0.653903959;0.030240714;0;0.739423006;1;2;1;0;1;2
4;28/03/2025 1:00;174;0.760740423;1;0.964427573;0.688834646;0.847410316;0.145007555;0.020522156;1;0.590843656;0;1;3;4;2;0
4;28/03/2025 2:00;163;0.78073557;2;0.641839519;0.940046505;0.309750905;0.184454806;0.395399225;1;0.961181474;0;1;3;3;1;2
1;28/03/2025 3:00;180;0.659731929;1;0.023210062;0.723296639;0.19615295;0.203723293;0.941075691;1;0.332003516;1;2;1;0;0;2
2;28/03/2025 4:00;150;0.838616554;2;0.430270654;0.19067789;0.548227958;0.238058721;0.871390378;1;0.540989283;1;0;1;4;0;2
3;28/03/2025 5:00;152;0.354738873;0;0.87545083;0.442738866;0.453076539;0.225883045;0.511357914;0;0.813134447;0;1;0;4;1;0
1;28/03/2025 6:00;177;0.488664186;2;0.301450411;0.071552912;0.878026036;0.394876925;0.565159088;0;0.372314839;0;2;0;2;2;2
3;28/03/2025 7:00;190;0.733689604;2;0.094388994;0.39016468;0.099922343;0.654128988;0.005682904;0;0.46469449;1;0;0;0;0;0
4;28/03/2025 8:00;181;0.105975285;2;0.758735826;0.742616224;0.257707186;0.43786099;0.215319246;1;0.684629029;1;0;1;4;0;1
2;28/03/2025 9:00;191;0.798043109;3;0.606245895;0.386945988;0.752005576;0.776602134;0.024529709;1;0.860606079;1;2;0;3;2;2
3;28/03/2025 10:00;150;0.160092503;0;0.570516691;0.330716094;0.094874871;0.719762659;0.754534285;0;0.415018217;0;2;1;0;0;0
3;28/03/2025 11:00;146;0.562891178;2;0.053377206;0.596158686;0.320762091;0.12561961;0.145440992;1;0.531424401;1;1;0;2;1;0
4;28/03/2025 12:00;103;0.858493737;2;0.140367537;0.873405482;0.387185256;0.047750643;0.869079382;0;0.975119096;0;2;1;1;1;0
3;28/03/2025 13:00;106;0.734230464;1;0.622794373;0.047598694;0.622737793;0.878810878;0.643282616;1;0.041365569;0;1;3;4;2;1
3;28/03/2025 14:00;134;0.74345069;0;0.207744945;0.385971673;0.158051483;0.078813357;0.229241328;0;0.447603865;0;0;2;1;2;0
4;28/03/2025 15:00;147;0.122912234;2;0.504222532;0.158415321;0.860863868;0.147483449;0.15751947;0;0.635578523;1;1;0;4;1;1
1;28/03/2025 16:00;172;0.856794366;1;0.545066009;0.696300969;0.447601371;0.020979147;0.627577858;0;0.0072837;1;2;0;2;2;1
4;28/03/2025 17:00;171;0.322773569;1;0.283487397;0.105823644;0.917308439;0.628615521;0.900879679;0;0.596336928;1;1;1;2;1;0
1;28/03/2025 18:00;144;0.805540593;3;0.948924619;0.665710564;0.467938904;0.582541039;0.718343113;1;0.055112563;0;0;3;2;2;2
2;28/03/2025 19:00;180;0.195178328;1;0.842880822;0.286539373;0.27501577;0.988030606;0.348408345;0;0.857416498;0;0;3;2;1;1
1;28/03/2025 20:00;180;0.648722189;2;0.72269644;0.199149868;0.141739763;0.887822967;0.587323564;0;0.806884647;1;2;0;0;0;0
1;28/03/2025 21:00;196;0.525693103;3;0.077813582;0.937645729;0.003589089;0.410608101;0.310611006;0;0.031139493;1;1;1;0;0;1
2;28/03/2025 22:00;195;0.294674415;3;0.105971707;0.018498304;0.53225764;0.371257945;0.999224486;0;0.047707906;0;2;1;4;1;0
1;28/03/2025 23:00;171;0.346484629;2;0.492924982;0.438353705;0.107050823;0.296347441;0.748832072;1;0.753349393;0;2;2;0;0;0
4;29/03/2025 0:00;118;0.933166995;0;0.160597663;0.02160518;0.391759842;0.151560806;0.614330457;0;0.368827205;0;0;3;4;1;1
1;29/03/2025 1:00;162;0.790503334;1;0.97878823;0.484235345;0.589399604;0.137203677;0.423145322;0;0.57455054;0;1;2;0;2;0
2;29/03/2025 2:00;137;0.063770355;3;0.158402835;0.501714766;0.275661721;0.131390015;0.618102343;1;0.26949352;1;2;3;0;0;1
4;29/03/2025 3:00;166;0.767475583;0;0.487607322;0.322071981;0.175151416;0.113178106;0.341475485;0;0.172019255;0;0;0;0;0;0
2;29/03/2025 4:00;158;0.76589863;2;0.364164218;0.132298867;0.774939367;0.239874241;0.028621762;0;0.295272748;0;2;0;3;0;2
2;29/03/2025 5:00;168;0.861787867;1;0.639644547;0.376875719;0.947092331;0.306187247;0.394965469;0;0.245851088;1;1;1;2;1;2
3;29/03/2025 6:00;112;0.868834635;1;0.128895985;0.673176463;0.100331288;0.962646034;0.930533234;0;0.447682679;1;2;1;3;0;1
3;29/03/2025 7:00;146;0.262170476;3;0.430411283;0.783467656;0.15550793;0.578634512;0.626253818;1;0.746403441;1;1;1;0;2;1
2;29/03/2025 8:00;160;0.641675421;1;0.274678366;0.531460691;0.960320226;0.98872435;0.083730681;1;0.553629505;1;0;3;0;0;1
2;29/03/2025 9:00;130;0.312114386;1;0.888203606;0.590629421;0.037644718;0.372141135;0.88503112;1;0.608743355;0;0;1;3;2;1
2;29/03/2025 10:00;179;0.9578841;1;0.040376214;0.200851869;0.977948446;0.457502169;0.268710432;1;0.469479525;0;2;0;4;0;2
3;29/03/2025 11:00;195;0.613473883;1;0.914199861;0.287690488;0.004488914;0.324139621;0.243596848;1;0.323963081;0;0;2;2;0;1
3;29/03/2025 12:00;121;0.209395394;2;0.833403458;0.162075444;0.873934367;0.182113604;0.296935799;1;0.142524446;0;2;0;4;2;0
1;29/03/2025 13:00;192;0.398816784;0;0.297561906;0.249600827;0.307316343;0.142296742;0.577138868;0;0.353830098;0;2;0;2;0;0
1;29/03/2025 14:00;185;0.916568362;2;0.789665845;0.225157168;0.938886041;0.946107249;0.54461407;0;0.664829759;1;1;0;1;2;1
2;29/03/2025 15:00;142;0.965196847;2;0.030996743;0.520142628;0.316941114;0.987937402;0.491322271;0;0.73348948;1;2;2;2;2;0
4;29/03/2025 16:00;166;0.163550227;3;0.967379415;0.563444758;0.654465691;0.043809219;0.717519488;0;0.468581414;0;1;0;4;2;1
4;29/03/2025 17:00;153;0.243487416;1;0.526764985;0.946252947;0.079913546;0.149494887;0.316388935;1;0.644604583;1;2;3;2;0;0
3;29/03/2025 18:00;109;0.267461116;2;0.303276675;0.195798891;0.242289466;0.423318998;0.782068294;0;0.209635791;0;1;3;1;0;0
3;29/03/2025 19:00;141;0.040193953;1;0.362625173;0.642545262;0.773896585;0.185567577;0.1751266;0;0.859927381;0;0;2;1;2;1
3;29/03/2025 20:00;163;0.189715191;2;0.066216019;0.818381235;0.528784326;0.36353428;0.782624744;1;0.865804437;0;2;3;0;0;1
2;29/03/2025 21:00;120;0.9359147;2;0.989880937;0.560993948;0.928261096;0.128195121;0.663775122;0;0.31955217;0;1;1;1;1;2
4;29/03/2025 22:00;179;0.457831795;3;0.039081437;0.255317336;0.428801435;0.456384657;0.683179684;0;0.547204765;0;2;3;3;2;1
1;29/03/2025 23:00;175;0.792637842;0;0.655177369;0.262874762;0.870076207;0.271130541;0.481458682;1;0.606224106;1;1;0;4;2;2
2;30/03/2025 0:00;165;0.010763793;0;0.442840482;0.039256579;0.449015258;0.351530628;0.666967595;0;0.471833741;1;1;3;3;1;1
1;30/03/2025 1:00;140;0.062659699;2;0.949416065;0.305830422;0.979565172;0.093329181;0.079570662;0;0.911063477;0;2;1;3;1;0
1;30/03/2025 2:00;123;0.283795995;3;0.245950657;0.745621197;0.960141863;0.427933841;0.851577663;1;0.739436011;0;2;1;4;2;2
2;30/03/2025 3:00;134;0.876029416;1;0.532261155;0.047533165;0.329138441;0.98437593;0.055312901;0;0.672150263;1;0;1;3;1;0
1;30/03/2025 4:00;155;0.400111066;1;0.482491704;0.219557632;0.886195322;0.328404068;0.14853772;0;0.51955316;0;0;0;3;2;1
4;30/03/2025 5:00;129;0.7129121;2;0.703174143;0.707194855;0.847864453;0.877295013;0.576726205;0;0.083793738;0;0;1;3;0;1
1;30/03/2025 6:00;156;0.918178702;0;0.06782215;0.783723777;0.210624709;0.843986311;0.739401249;0;0.106794892;0;2;0;1;1;1
4;30/03/2025 7:00;193;0.640572555;3;0.193699273;0.45592006;0.62443522;0.953102971;0.076024017;0;0.298207952;1;0;1;4;2;1
4;30/03/2025 8:00;146;0.29423594;0;0.214491188;0.699024967;0.072559729;0.790771159;0.920814044;1;0.210618135;0;1;0;4;2;2
4;30/03/2025 9:00;134;0.102564302;1;0.738486008;0.388456975;0.836958515;0.659949894;0.973674197;0;0.952501128;0;2;0;4;2;2
3;30/03/2025 10:00;118;0.920088407;0;0.189045208;0.160090229;0.174472678;0.857403262;0.605896227;0;0.409142341;1;1;0;3;1;1
1;30/03/2025 11:00;107;0.844103062;1;0.57369843;0.398668959;0.070691209;0.074617073;0.481148638;0;0.876486013;0;1;3;1;0;0
2;30/03/2025 12:00;125;0.638760784;3;0.215170719;0.580748662;0.40025529;0.462718498;0.741385416;1;0.817891206;0;1;1;4;0;2
2;30/03/2025 13:00;170;0.516203559;3;0.862056629;0.949363273;0.577043995;0.990388741;0.328212429;1;0.812375294;1;2;0;2;1;0
1;30/03/2025 14:00;129;0.856627434;2;0.942680045;0.068796884;0.855173579;0.770213306;0.493173557;1;0.21480833;1;2;1;4;2;1
3;30/03/2025 15:00;106;0.566179744;2;0.51865669;0.508070606;0.974556992;0.963143614;0.916198744;0;0.446695891;0;0;3;0;2;2
3;30/03/2025 16:00;166;0.210038639;0;0.352342821;0.329339721;0.439547746;0.780271236;0.95571609;0;0.317173431;1;0;2;2;2;2
4;30/03/2025 17:00;164;0.556245048;3;0.233999366;0.508989526;0.060318405;0.875744047;0.927120412;0;0.970402256;0;0;1;4;1;2
1;30/03/2025 18:00;135;0.074885818;3;0.049578684;0.023957011;0.74932091;0.706993666;0.262281543;0;0.87662504;0;0;1;3;1;0
1;30/03/2025 19:00;124;0.370903482;2;0.268468564;0.313422448;0.565289417;0.761093648;0.232292691;0;0.249064836;1;1;3;4;2;1
2;30/03/2025 20:00;136;0.987995344;1;0.654505501;0.820993864;0.44795065;0.523208533;0.297509524;1;0.312736572;0;2;0;1;2;1
1;30/03/2025 21:00;100;0.377820043;0;0.533792457;0.554685162;0.309260983;0.925216475;0.441203208;0;0.528379578;1;0;1;1;2;2
3;30/03/2025 22:00;114;0.122983458;0;0.944537318;0.451177334;0.502484257;0.825783143;0.314017839;0;0.277780802;1;1;2;4;1;2
1;30/03/2025 23:00;136;0.567752246;2;0.396345536;0.285882632;0.338685967;0.844673757;0.374082901;1;0.824349099;1;2;3;3;1;1
2;31/03/2025 0:00;112;0.148989281;3;0.69416401;0.298418077;0.757221027;0.67339388;0.620587819;1;0.819044159;0;2;0;3;0;0
4;31/03/2025 1:00;107;0.952578992;2;0.489463683;0.383599266;0.543999541;0.304093625;0.762523046;1;0.72404136;1;2;1;3;2;2
2;31/03/2025 2:00;104;0.397141897;2;0.512735311;0.836719;0.877115026;0.034507577;0.735546729;1;0.688969796;0;1;1;4;2;0
2;31/03/2025 3:00;159;0.772867496;2;0.267742236;0.968550742;0.54364959;0.936660899;0.814437945;1;0.546793548;1;0;3;4;0;0
4;31/03/2025 4:00;172;0.816496915;2;0.45506487;0.439233077;0.238220096;0.586299691;0.031942414;0;0.346368102;1;2;0;0;2;1
2;31/03/2025 5:00;100;0.606308037;1;0.470911456;0.393865409;0.851346649;0.29764143;0.047496896;0;0.836772226;0;1;0;1;0;1
2;31/03/2025 6:00;135;0.647908672;1;0.706953169;0.84771485;0.557331349;0.148281258;0.789389132;0;0.858691776;0;2;3;2;1;0
1;31/03/2025 7:00;134;0.047786033;3;0.941133383;0.427466125;0.206783488;0.830278;0.533000994;0;0.048414183;1;1;1;2;0;0
1;31/03/2025 8:00;165;0.473948549;2;0.329337262;0.552758835;0.623652249;0.837291573;0.578077613;0;0.39793603;0;0;1;1;0;1
4;31/03/2025 9:00;162;0.920857409;1;0.041992231;0.231220757;0.357732356;0.815227302;0.052351558;1;0.025505297;0;0;0;0;1;2
1;31/03/2025 10:00;122;0.491144799;3;0.496441506;0.744518471;0.844657137;0.645401442;0.255144939;0;0.839314163;1;2;0;1;2;0
1;31/03/2025 11:00;108;0.065537611;2;0.544645327;0.532700187;0.453361666;0.365674321;0.638310979;0;0.176148492;1;0;2;0;0;2
2;31/03/2025 12:00;133;0.929692578;0;0.168330899;0.810144692;0.726635697;0.303582758;0.859210937;1;0.673508135;0;0;2;0;0;0
3;31/03/2025 13:00;145;0.545403353;1;0.760817285;0.781802186;0.0954247;0.007368537;0.917031388;1;0.356643772;1;1;2;3;2;1
1;31/03/2025 14:00;177;0.047346445;3;0.985457079;0.21526095;0.396058508;0.83437205;0.500330964;0;0.815874599;1;1;0;1;0;2
